,Date,Favourites,Retweets,Timezone,Compound,Positive,Neutral,Negative,Physical Health,Learning and Career,Mental Wellbeing,Finances,Relationships,Travel and Holidays,Five or more favourites
209,Tue Jan 03 08:46:32 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
210,Tue Jan 03 08:46:22 +0000 2017,1,0,Pacific Time (US & Canada),-0.296,0.0,0.864,0.136,1,0,0,0,0,0,0
211,Tue Jan 03 08:46:22 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
212,Tue Jan 03 08:46:13 +0000 2017,0,0,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
213,Tue Jan 03 08:46:07 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
214,Tue Jan 03 08:45:55 +0000 2017,2,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
215,Tue Jan 03 08:45:54 +0000 2017,0,0,Quito,0.4019,0.105,0.895,0.0,1,0,1,0,0,0,0
216,Tue Jan 03 08:45:53 +0000 2017,1,1,,0.128,0.13,0.87,0.0,0,0,0,0,0,0,0
217,Tue Jan 03 08:45:46 +0000 2017,0,0,Alaska,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0
218,Tue Jan 03 08:45:44 +0000 2017,0,0,,0.6808,0.359,0.641,0.0,0,0,0,0,1,0,0
219,Tue Jan 03 08:45:41 +0000 2017,0,0,Berlin,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
220,Tue Jan 03 08:45:29 +0000 2017,0,0,New Delhi,-0.6486,0.0,0.654,0.346,0,0,0,0,0,0,0
221,Tue Jan 03 08:45:14 +0000 2017,0,0,America/Los_Angeles,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
222,Tue Jan 03 08:45:08 +0000 2017,0,0,New Delhi,0.6486,0.194,0.806,0.0,0,0,0,0,0,0,0
223,Tue Jan 03 08:45:08 +0000 2017,0,0,,0.7906,0.269,0.731,0.0,0,0,1,0,0,0,0
224,Tue Jan 03 08:44:59 +0000 2017,2,0,,0.6369,0.318,0.682,0.0,0,0,0,0,0,0,0
225,Tue Jan 03 08:44:38 +0000 2017,0,0,London,0.3612,0.102,0.898,0.0,1,0,0,0,1,0,0
226,Tue Jan 03 08:44:36 +0000 2017,0,0,New Delhi,-0.2263,0.0,0.894,0.106,1,1,0,0,0,0,0
227,Tue Jan 03 08:44:25 +0000 2017,0,0,Alaska,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
228,Tue Jan 03 08:44:20 +0000 2017,0,0,Vienna,-0.1027,0.0,0.833,0.167,0,0,0,0,0,0,0
229,Tue Jan 03 08:44:11 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
230,Tue Jan 03 08:43:45 +0000 2017,0,0,Amsterdam,-0.4696,0.0,0.847,0.153,1,0,0,0,0,0,0
231,Tue Jan 03 08:43:35 +0000 2017,1,0,Pacific Time (US & Canada),0.2732,0.123,0.877,0.0,0,0,0,0,0,0,0
232,Tue Jan 03 08:43:27 +0000 2017,2,0,,-0.8649,0.0,0.461,0.539,0,0,0,0,0,0,0
233,Tue Jan 03 08:43:20 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
234,Tue Jan 03 08:43:19 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
235,Tue Jan 03 08:42:55 +0000 2017,1,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
236,Tue Jan 03 08:42:54 +0000 2017,1,0,London,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
237,Tue Jan 03 08:42:53 +0000 2017,0,0,Amsterdam,0.1935,0.174,0.679,0.147,0,0,0,0,0,0,0
238,Tue Jan 03 08:42:43 +0000 2017,1,2,Pacific Time (US & Canada),-0.4215,0.0,0.725,0.275,0,0,1,0,0,0,0
239,Tue Jan 03 08:42:41 +0000 2017,1,0,Arizona,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
240,Tue Jan 03 08:42:32 +0000 2017,0,0,Pacific Time (US & Canada),0.6808,0.237,0.763,0.0,0,0,0,0,0,0,0
241,Tue Jan 03 08:42:29 +0000 2017,0,0,Central America,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
242,Tue Jan 03 08:42:18 +0000 2017,1,0,Muscat,-0.4404,0.0,0.828,0.172,0,0,0,0,0,0,0
243,Tue Jan 03 08:42:09 +0000 2017,0,0,Dublin,0.5255,0.253,0.747,0.0,0,0,0,0,0,0,0
244,Tue Jan 03 08:42:04 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
245,Tue Jan 03 08:41:51 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
246,Tue Jan 03 08:41:10 +0000 2017,0,0,,-0.296,0.0,0.804,0.196,0,0,0,0,0,0,0
247,Tue Jan 03 08:41:02 +0000 2017,0,0,New Delhi,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
248,Tue Jan 03 08:40:54 +0000 2017,0,0,,-0.4404,0.0,0.828,0.172,0,0,0,0,0,0,0
249,Tue Jan 03 08:40:53 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
250,Tue Jan 03 08:40:39 +0000 2017,0,0,London,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
251,Tue Jan 03 08:40:26 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
252,Tue Jan 03 08:40:25 +0000 2017,1,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
253,Tue Jan 03 08:40:17 +0000 2017,0,0,Casablanca,-0.6408,0.0,0.586,0.414,0,0,0,0,0,0,0
254,Tue Jan 03 08:40:09 +0000 2017,2,1,Beijing,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
255,Tue Jan 03 08:40:07 +0000 2017,0,0,Alaska,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
256,Tue Jan 03 08:40:01 +0000 2017,2,0,,0.3818,0.178,0.822,0.0,0,0,0,0,0,0,0
257,Tue Jan 03 08:40:00 +0000 2017,5,1,Arizona,-0.1531,0.0,0.938,0.063,0,0,0,0,0,0,1
258,Tue Jan 03 08:39:48 +0000 2017,0,0,Pacific Time (US & Canada),0.6166,0.335,0.665,0.0,0,0,1,1,0,0,0
259,Tue Jan 03 08:39:41 +0000 2017,1,0,Melbourne,-0.34,0.0,0.893,0.107,0,0,0,0,0,0,0
260,Tue Jan 03 08:39:37 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
261,Tue Jan 03 08:39:28 +0000 2017,3,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
262,Tue Jan 03 08:39:26 +0000 2017,0,0,,0.2263,0.16,0.84,0.0,0,0,0,0,0,0,0
263,Tue Jan 03 08:39:15 +0000 2017,0,0,London,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
264,Tue Jan 03 08:39:12 +0000 2017,0,1,Eastern Time (US & Canada),0.4522,0.212,0.788,0.0,0,0,1,0,0,0,0
265,Tue Jan 03 08:39:07 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
266,Tue Jan 03 08:39:03 +0000 2017,0,0,London,0.6908,0.275,0.725,0.0,0,0,0,0,0,0,0
267,Tue Jan 03 08:38:57 +0000 2017,0,0,London,0.6369,0.219,0.781,0.0,0,0,0,0,0,0,0
268,Tue Jan 03 08:38:54 +0000 2017,0,0,,0.4404,0.146,0.854,0.0,0,1,0,0,0,0,0
269,Tue Jan 03 08:38:26 +0000 2017,0,0,Central Time (US & Canada),0.7003,0.493,0.352,0.155,0,0,0,0,1,0,0
270,Tue Jan 03 08:38:26 +0000 2017,1,1,Pacific Time (US & Canada),-0.8245,0.0,0.59,0.41,0,0,0,0,0,0,0
271,Tue Jan 03 08:38:20 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
272,Tue Jan 03 08:38:14 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
273,Tue Jan 03 08:38:07 +0000 2017,0,0,,-0.6808,0.111,0.575,0.314,0,0,0,0,0,0,0
274,Tue Jan 03 08:37:42 +0000 2017,0,0,London,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
275,Tue Jan 03 08:37:34 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
276,Tue Jan 03 08:37:26 +0000 2017,1,0,Pacific Time (US & Canada),-0.4767,0.0,0.631,0.369,0,0,0,0,0,0,0
277,Tue Jan 03 08:37:23 +0000 2017,0,0,Pacific Time (US & Canada),-0.5951,0.0,0.644,0.356,0,0,0,0,0,0,0
278,Tue Jan 03 08:37:18 +0000 2017,0,0,Pacific Time (US & Canada),-0.5574,0.078,0.709,0.213,0,0,0,0,0,0,0
279,Tue Jan 03 08:36:56 +0000 2017,0,0,London,0.4449,0.128,0.872,0.0,1,0,0,0,0,0,0
280,Tue Jan 03 08:36:54 +0000 2017,2,0,,-0.4019,0.0,0.828,0.172,0,1,0,0,0,0,0
281,Tue Jan 03 08:36:46 +0000 2017,0,0,London,0.431,0.289,0.711,0.0,0,0,0,0,0,0,0
282,Tue Jan 03 08:36:39 +0000 2017,0,0,Pacific Time (US & Canada),-0.4019,0.0,0.899,0.101,1,0,0,0,0,0,0
283,Tue Jan 03 08:36:37 +0000 2017,12,4,London,0.8376,0.407,0.593,0.0,0,1,0,0,0,0,1
284,Tue Jan 03 08:36:27 +0000 2017,0,0,Melbourne,-0.6249,0.0,0.549,0.451,0,0,0,0,0,0,0
285,Tue Jan 03 08:36:21 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
286,Tue Jan 03 08:36:11 +0000 2017,5,0,,0.296,0.268,0.732,0.0,0,0,0,0,0,0,1
287,Tue Jan 03 08:36:04 +0000 2017,0,1,London,-0.4767,0.0,0.829,0.171,1,0,0,0,0,0,0
288,Tue Jan 03 08:36:01 +0000 2017,0,0,London,-0.34,0.0,0.844,0.156,0,0,0,0,0,0,0
289,Tue Jan 03 08:35:58 +0000 2017,0,0,Riyadh,0.2247,0.1,0.9,0.0,0,0,0,0,0,0,0
290,Tue Jan 03 08:35:42 +0000 2017,0,0,Chennai,0.5423,0.189,0.811,0.0,0,0,0,0,0,0,0
291,Tue Jan 03 08:35:41 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
292,Tue Jan 03 08:35:38 +0000 2017,4,6,London,0.8176,0.362,0.638,0.0,0,0,0,0,0,0,0
293,Tue Jan 03 08:35:17 +0000 2017,0,0,London,0.7149,0.279,0.721,0.0,0,0,0,0,0,0,0
294,Tue Jan 03 08:35:17 +0000 2017,0,0,,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
295,Tue Jan 03 08:35:08 +0000 2017,2,0,Pacific Time (US & Canada),0.4389,0.217,0.683,0.1,1,0,0,0,0,0,0
296,Tue Jan 03 08:35:05 +0000 2017,0,0,,-0.8319,0.0,0.642,0.358,0,0,0,0,0,0,0
297,Tue Jan 03 08:35:05 +0000 2017,0,0,,-0.765,0.102,0.563,0.335,0,1,0,0,0,0,0
298,Tue Jan 03 08:34:46 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
299,Tue Jan 03 08:34:42 +0000 2017,1,1,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
300,Tue Jan 03 08:34:35 +0000 2017,1,0,Taipei,0.6369,0.259,0.741,0.0,0,0,0,0,0,0,0
301,Tue Jan 03 08:34:17 +0000 2017,0,0,,-0.4588,0.0,0.75,0.25,0,0,0,0,0,0,0
302,Tue Jan 03 08:34:11 +0000 2017,0,0,London,0.6588,0.231,0.769,0.0,0,0,0,0,0,1,0
303,Tue Jan 03 08:33:47 +0000 2017,0,0,Singapore,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
304,Tue Jan 03 08:33:34 +0000 2017,0,0,Central Time (US & Canada),0.4404,0.139,0.861,0.0,0,0,0,0,0,0,0
305,Tue Jan 03 08:33:34 +0000 2017,0,0,,-0.4767,0.0,0.721,0.279,0,0,0,0,0,0,0
306,Tue Jan 03 08:33:33 +0000 2017,0,0,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
307,Tue Jan 03 08:33:14 +0000 2017,0,0,Eastern Time (US & Canada),0.3744,0.176,0.824,0.0,0,0,0,0,0,0,0
308,Tue Jan 03 08:33:14 +0000 2017,0,0,London,-0.2244,0.099,0.733,0.168,0,0,0,0,0,0,0
309,Tue Jan 03 08:33:01 +0000 2017,1,0,,-0.128,0.105,0.76,0.135,1,0,0,0,0,0,0
310,Tue Jan 03 08:33:01 +0000 2017,3,0,Pacific Time (US & Canada),0.8442,0.336,0.664,0.0,1,0,1,0,0,0,0
311,Tue Jan 03 08:32:39 +0000 2017,0,1,,-0.6124,0.0,0.706,0.294,0,0,0,0,0,0,0
312,Tue Jan 03 08:32:30 +0000 2017,0,0,,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
313,Tue Jan 03 08:32:22 +0000 2017,0,0,Eastern Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
314,Tue Jan 03 08:32:16 +0000 2017,0,0,Atlantic Time (Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
315,Tue Jan 03 08:31:32 +0000 2017,1,0,London,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
316,Tue Jan 03 08:31:25 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
317,Tue Jan 03 08:31:08 +0000 2017,0,0,Tijuana,0.8176,0.349,0.651,0.0,0,0,0,0,0,0,0
318,Tue Jan 03 08:31:08 +0000 2017,0,0,London,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
319,Tue Jan 03 08:30:50 +0000 2017,0,0,Sydney,-0.2359,0.0,0.861,0.139,0,0,0,0,0,0,0
320,Tue Jan 03 08:30:38 +0000 2017,2,0,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
321,Tue Jan 03 08:30:34 +0000 2017,0,0,Central Time (US & Canada),-0.5423,0.0,0.829,0.171,0,1,0,0,0,0,0
322,Tue Jan 03 08:30:33 +0000 2017,0,0,Melbourne,0.6369,0.259,0.741,0.0,0,0,0,0,0,0,0
323,Tue Jan 03 08:30:28 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
324,Tue Jan 03 08:30:13 +0000 2017,0,0,,-0.3612,0.0,0.815,0.185,0,0,0,0,0,0,0
325,Tue Jan 03 08:30:10 +0000 2017,1,0,London,0.6249,0.227,0.773,0.0,0,0,0,0,0,0,0
326,Tue Jan 03 08:30:02 +0000 2017,0,0,London,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
327,Tue Jan 03 08:30:00 +0000 2017,0,0,,0.4767,0.285,0.557,0.158,0,0,0,0,0,0,0
328,Tue Jan 03 08:29:48 +0000 2017,0,0,,-0.4939,0.0,0.738,0.262,0,0,0,0,0,0,0
329,Tue Jan 03 08:29:32 +0000 2017,0,0,London,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
330,Tue Jan 03 08:29:30 +0000 2017,0,1,,-0.2006,0.11,0.685,0.205,0,1,0,0,0,0,0
331,Tue Jan 03 08:29:21 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
332,Tue Jan 03 08:29:03 +0000 2017,0,0,,0.5574,0.34,0.66,0.0,0,0,1,0,0,0,0
333,Tue Jan 03 08:28:46 +0000 2017,1,0,Pacific Time (US & Canada),0.4588,0.2,0.8,0.0,0,0,0,0,0,0,0
334,Tue Jan 03 08:28:40 +0000 2017,0,0,,0.3612,0.185,0.815,0.0,0,0,0,0,0,0,0
335,Tue Jan 03 08:28:34 +0000 2017,8,2,London,-0.6705,0.0,0.686,0.314,0,1,0,0,0,0,1
336,Tue Jan 03 08:28:16 +0000 2017,0,0,Pacific Time (US & Canada),0.5719,0.291,0.709,0.0,0,0,0,0,0,0,0
337,Tue Jan 03 08:28:15 +0000 2017,1,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
338,Tue Jan 03 08:28:11 +0000 2017,2,1,Pacific Time (US & Canada),-0.296,0.0,0.804,0.196,1,0,0,0,0,0,0
339,Tue Jan 03 08:27:55 +0000 2017,0,0,Central Time (US & Canada),0.7845,0.24,0.76,0.0,0,0,0,0,0,0,0
340,Tue Jan 03 08:27:55 +0000 2017,0,0,Pacific Time (US & Canada),0.7783,0.343,0.657,0.0,0,0,0,0,0,0,0
341,Tue Jan 03 08:27:53 +0000 2017,0,0,Kuala Lumpur,0.2944,0.268,0.732,0.0,0,1,0,0,0,0,0
342,Tue Jan 03 08:27:20 +0000 2017,0,0,Mountain Time (US & Canada),-0.4003,0.212,0.404,0.383,0,0,0,0,0,0,0
343,Tue Jan 03 08:27:20 +0000 2017,0,0,,0.4588,0.137,0.812,0.051,0,0,0,0,0,0,0
344,Tue Jan 03 08:27:17 +0000 2017,0,0,,-0.6703,0.0,0.667,0.333,0,0,0,0,0,0,0
345,Tue Jan 03 08:27:02 +0000 2017,1,0,London,0.8479,0.315,0.685,0.0,1,0,1,0,1,0,0
346,Tue Jan 03 08:27:01 +0000 2017,0,0,,0.25,0.281,0.526,0.193,0,0,0,0,0,0,0
347,Tue Jan 03 08:26:53 +0000 2017,0,0,Mountain Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
348,Tue Jan 03 08:26:52 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0
349,Tue Jan 03 08:26:34 +0000 2017,0,0,,0.4019,0.124,0.876,0.0,0,1,0,0,0,0,0
350,Tue Jan 03 08:26:29 +0000 2017,0,0,Sydney,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
351,Tue Jan 03 08:26:15 +0000 2017,1,0,Pacific Time (US & Canada),0.6124,0.25,0.75,0.0,0,0,0,0,0,0,0
352,Tue Jan 03 08:26:13 +0000 2017,1,0,,0.6369,0.259,0.741,0.0,0,0,0,0,0,0,0
353,Tue Jan 03 08:26:05 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
354,Tue Jan 03 08:25:46 +0000 2017,0,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
355,Tue Jan 03 08:25:32 +0000 2017,0,0,,-0.4215,0.0,0.641,0.359,0,1,0,0,0,0,0
356,Tue Jan 03 08:25:30 +0000 2017,0,0,,0.7003,0.209,0.791,0.0,0,0,0,0,0,0,0
357,Tue Jan 03 08:24:58 +0000 2017,0,0,,-0.6908,0.0,0.637,0.363,0,0,0,0,0,0,0
358,Tue Jan 03 08:24:54 +0000 2017,0,0,London,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
359,Tue Jan 03 08:24:43 +0000 2017,2,0,Eastern Time (US & Canada),0.5106,0.32,0.68,0.0,1,0,0,0,0,0,0
360,Tue Jan 03 08:24:37 +0000 2017,0,0,London,0.4404,0.225,0.775,0.0,0,0,0,0,0,0,0
361,Tue Jan 03 08:24:16 +0000 2017,0,0,Amsterdam,0.6369,0.259,0.741,0.0,0,0,0,0,0,0,0
362,Tue Jan 03 08:24:13 +0000 2017,9,1,,0.358,0.265,0.576,0.158,1,0,0,0,0,0,1
363,Tue Jan 03 08:24:05 +0000 2017,0,0,Pacific Time (US & Canada),-0.296,0.182,0.568,0.25,0,0,0,0,0,0,0
364,Tue Jan 03 08:23:51 +0000 2017,17,4,,-0.5719,0.089,0.712,0.199,0,0,0,0,0,0,1
365,Tue Jan 03 08:23:46 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
366,Tue Jan 03 08:23:25 +0000 2017,1,0,,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
367,Tue Jan 03 08:23:19 +0000 2017,0,0,Mountain Time (US & Canada),-0.7783,0.0,0.595,0.405,0,0,0,0,0,0,0
368,Tue Jan 03 08:23:12 +0000 2017,0,0,Casablanca,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
369,Tue Jan 03 08:23:10 +0000 2017,0,0,Pacific Time (US & Canada),0.6369,0.244,0.756,0.0,0,0,0,0,0,0,0
370,Tue Jan 03 08:23:09 +0000 2017,0,0,West Central Africa,0.6369,0.208,0.792,0.0,0,1,0,0,0,0,0
371,Tue Jan 03 08:23:05 +0000 2017,0,0,New Delhi,0.6369,0.244,0.756,0.0,0,0,0,0,0,0,0
372,Tue Jan 03 08:22:59 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
373,Tue Jan 03 08:22:55 +0000 2017,0,0,Bern,0.6369,0.219,0.781,0.0,0,0,0,0,0,0,0
374,Tue Jan 03 08:22:54 +0000 2017,0,0,,0.6369,0.259,0.741,0.0,0,0,0,0,0,0,0
375,Tue Jan 03 08:22:51 +0000 2017,0,0,New Delhi,0.6369,0.244,0.756,0.0,0,0,0,0,0,0,0
376,Tue Jan 03 08:22:49 +0000 2017,0,0,Arizona,0.6369,0.244,0.756,0.0,0,0,0,0,0,0,0
377,Tue Jan 03 08:22:40 +0000 2017,0,0,,0.6369,0.259,0.741,0.0,0,0,0,0,0,0,0
378,Tue Jan 03 08:22:32 +0000 2017,0,0,Pretoria,0.5093,0.268,0.732,0.0,0,0,0,0,0,0,0
379,Tue Jan 03 08:22:29 +0000 2017,250,113,Pacific Time (US & Canada),0.4215,0.189,0.811,0.0,0,0,1,0,0,0,1
380,Tue Jan 03 08:21:38 +0000 2017,3,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
381,Tue Jan 03 08:21:33 +0000 2017,0,0,Hawaii,-0.5994,0.0,0.766,0.234,0,0,0,0,0,0,0
382,Tue Jan 03 08:21:28 +0000 2017,0,0,Eastern Time (US & Canada),0.4215,0.189,0.811,0.0,0,0,0,0,0,0,0
383,Tue Jan 03 08:21:20 +0000 2017,0,0,,0.3257,0.089,0.911,0.0,0,0,0,0,0,0,0
384,Tue Jan 03 08:20:42 +0000 2017,1,0,,-0.296,0.0,0.916,0.084,0,0,0,0,0,0,0
385,Tue Jan 03 08:20:41 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
386,Tue Jan 03 08:20:17 +0000 2017,1,0,,-0.5574,0.0,0.787,0.213,1,0,0,0,0,0,0
387,Tue Jan 03 08:20:11 +0000 2017,3,4,London,0.7269,0.289,0.711,0.0,0,0,0,0,0,0,0
388,Tue Jan 03 08:19:52 +0000 2017,2,1,,0.5106,0.216,0.784,0.0,1,0,0,0,0,0,0
389,Tue Jan 03 08:19:38 +0000 2017,0,0,Pacific Time (US & Canada),0.6369,0.231,0.769,0.0,0,0,0,0,0,0,0
390,Tue Jan 03 08:19:33 +0000 2017,0,0,,0.4404,0.121,0.879,0.0,0,0,0,0,0,0,0
391,Tue Jan 03 08:19:29 +0000 2017,0,0,Atlantic Time (Canada),0.3612,0.245,0.612,0.143,0,0,0,0,0,0,0
392,Tue Jan 03 08:19:20 +0000 2017,0,0,Eastern Time (US & Canada),0.7783,0.221,0.779,0.0,1,0,1,0,1,0,0
393,Tue Jan 03 08:19:18 +0000 2017,0,0,,0.128,0.232,0.558,0.21,0,0,0,1,0,0,0
394,Tue Jan 03 08:19:10 +0000 2017,0,0,Ljubljana,-0.5859,0.0,0.725,0.275,0,0,0,0,0,0,0
395,Tue Jan 03 08:18:48 +0000 2017,2,0,,0.8316,0.524,0.476,0.0,0,0,0,0,0,0,0
396,Tue Jan 03 08:18:44 +0000 2017,0,0,,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
397,Tue Jan 03 08:18:38 +0000 2017,3,0,Pacific Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
398,Tue Jan 03 08:18:20 +0000 2017,6,0,Pacific Time (US & Canada),-0.296,0.0,0.896,0.104,0,0,0,0,0,0,1
399,Tue Jan 03 08:18:19 +0000 2017,0,0,Pacific Time (US & Canada),0.6369,0.244,0.756,0.0,0,0,0,0,0,0,0
400,Tue Jan 03 08:18:16 +0000 2017,0,0,Atlantic Time (Canada),-0.296,0.0,0.855,0.145,0,0,0,0,0,0,0
401,Tue Jan 03 08:18:12 +0000 2017,0,0,,-0.3382,0.0,0.893,0.107,0,0,0,0,0,0,0
402,Tue Jan 03 08:18:12 +0000 2017,1,0,Pacific Time (US & Canada),-0.5994,0.0,0.562,0.438,0,0,0,0,0,0,0
403,Tue Jan 03 08:18:11 +0000 2017,1,2,Atlantic Time (Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
404,Tue Jan 03 08:17:43 +0000 2017,0,0,,0.1027,0.065,0.935,0.0,0,0,0,0,0,0,0
405,Tue Jan 03 08:17:39 +0000 2017,0,0,London,0.34,0.124,0.876,0.0,0,0,0,1,0,0,0
406,Tue Jan 03 08:17:35 +0000 2017,0,0,Pacific Time (US & Canada),0.2732,0.208,0.792,0.0,0,0,0,0,0,0,0
407,Tue Jan 03 08:17:31 +0000 2017,0,0,,0.765,0.289,0.66,0.05,0,0,0,0,0,0,0
408,Tue Jan 03 08:17:20 +0000 2017,2,1,Eastern Time (US & Canada),0.4019,0.119,0.881,0.0,1,0,0,0,0,0,0
409,Tue Jan 03 08:16:57 +0000 2017,0,0,London,0.8264,0.311,0.689,0.0,0,0,1,0,0,0,0
410,Tue Jan 03 08:16:55 +0000 2017,0,0,Central Time (US & Canada),0.4215,0.149,0.851,0.0,0,0,0,0,0,0,0
411,Tue Jan 03 08:16:47 +0000 2017,0,0,,-0.2023,0.0,0.847,0.153,0,0,0,0,0,0,0
412,Tue Jan 03 08:16:44 +0000 2017,1,0,Central Time (US & Canada),0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
413,Tue Jan 03 08:16:25 +0000 2017,0,0,,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0
414,Tue Jan 03 08:16:20 +0000 2017,1,0,Eastern Time (US & Canada),0.8957,0.34,0.66,0.0,0,0,0,0,0,0,0
415,Tue Jan 03 08:16:10 +0000 2017,0,0,,0.3612,0.116,0.884,0.0,0,0,0,0,1,0,0
416,Tue Jan 03 08:16:00 +0000 2017,0,0,,0.871,0.47,0.53,0.0,0,0,0,0,0,0,0
417,Tue Jan 03 08:16:00 +0000 2017,1,0,,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0
418,Tue Jan 03 08:15:52 +0000 2017,0,0,,0.4449,0.113,0.887,0.0,0,0,0,0,0,0,0
419,Tue Jan 03 08:15:23 +0000 2017,0,0,Amsterdam,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0
420,Tue Jan 03 08:15:16 +0000 2017,1,0,Amsterdam,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0
421,Tue Jan 03 08:15:07 +0000 2017,0,0,,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
422,Tue Jan 03 08:14:53 +0000 2017,0,0,,0.4927,0.176,0.824,0.0,0,0,0,0,0,0,0
423,Tue Jan 03 08:14:46 +0000 2017,0,0,West Central Africa,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0
424,Tue Jan 03 08:14:41 +0000 2017,0,0,London,0.128,0.13,0.758,0.112,0,0,0,0,0,0,0
